profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
1,0.0,1,0.0,0,40,0,0,3918,782123,79,0
1,0.0,2,0.0,0,115,0,0,170,43256,3449,0
1,0.0,0,0.0,0,0,1,1,75,335,553,0
0,0.16613770210401538,1,0.0,0,4,0,1,6,258,323,0
1,0.0,1,0.0,0,5,0,1,5,147,173,0
1,0.0,2,0.0,0,128,0,0,26,204,264,0
1,0.0,1,0.0,0,82,0,0,556,19121,680,0
1,0.0,2,0.0,0,126,0,0,5,228,237,0
1,0.06795828066692691,2,0.0,0,5,0,0,282,358,432,0
1,0.0,3,0.0,0,145,1,0,106,40960,3860,0
1,0.055973430860640654,0,0.0,0,51,0,0,84,1010,987,0
1,0.0,1,0.0,0,18,0,0,56,434,1249,0
1,0.10086038921386298,1,0.0,0,84,0,0,18,755,364,0
1,0.05596084915196541,1,0.0,0,138,0,0,33,831,149,0
1,0.0,1,0.0,0,5,0,1,6,173,167,0
1,0.0,2,0.0,0,30,0,0,66,726,643,0
1,0.0807831732169031,2,0.0,0,74,0,0,32,367,476,0
1,0.09690550966374883,3,0.0,0,52,0,0,7,245,334,0
1,0.09372174378975817,3,0.0,0,25,1,0,19,750,535,0
1,0.0,0,0.0,0,0,0,1,25,193,410,0
1,0.0,1,0.0,0,64,0,0,41,693,656,0
1,0.0,0,0.0,0,9,0,0,6733,870405,23,0
1,0.0,10,0.0,0,46,0,1,33,950,1179,0
1,0.0,2,0.07116174004327172,0,43,1,0,282,7825,591,0
1,0.0,2,0.0,0,19,0,0,60,693,647,0
1,0.0,0,0.0,0,19,0,0,8,287,371,0
1,0.15704473687491524,2,0.0,0,40,0,0,1415,944,931,0
1,0.0075963126579706945,1,0.0,0,108,0,1,55,110,180,0
1,0.0745860038627012,1,0.0,0,0,0,0,28,153,97,0
1,0.0,2,0.0,0,77,0,0,216,5337,623,0
1,0.0,1,0.0,0,119,0,0,220,2258,157,0
1,0.0,2,0.0,0,17,0,1,55,304,559,0
1,0.0,2,0.0,0,6,0,1,4,129,122,0
1,0.0,1,0.0,0,31,0,0,1214,728,1204,0
1,0.0,2,0.0,0,41,1,0,210,12917,795,0
1,0.0,1,0.0,0,7,0,1,7,164,164,0
1,0.1846448698129911,1,0.0,0,35,0,0,18,1741,569,0
1,0.19939206744469976,4,0.0,0,64,0,0,24,4115,3427,0
1,0.06036969772788735,2,0.0,0,8,0,0,282,365,436,0
1,0.059031732012687486,2,0.0,0,47,0,0,415,350928,112,0
1,0.02419579826315039,2,0.0,0,21,0,0,281,402,456,0
1,0.0,2,0.0,0,25,0,0,10,128,176,0
1,0.0,1,0.0,0,31,0,1,62,117,206,0
1,0.18569486067737195,0,0.0,0,0,0,1,55,266,300,0
1,0.04470210290757388,2,0.0,0,83,0,0,35,961,73,0
1,0.0,0,0.0,0,97,0,0,103,831,1679,0
1,0.0,9,0.0,0,122,1,0,48,49540,299,0
1,0.0,2,0.0,0,25,0,0,85,509,670,0
1,0.0,0,0.0,0,29,0,0,179,1021,518,0
1,0.06844379545406143,2,0.0,0,13,0,0,18,416,394,0
1,0.0,2,0.0,0,36,0,1,39,1518,1432,0
1,0.10574339108743822,2,0.0,0,0,0,0,14,72,109,0
1,0.0,2,0.0,0,97,0,1,420,752,3549,0
1,0.044945256463526304,1,0.0,0,0,0,0,0,88,43,0
1,0.0,2,0.0,0,41,0,1,77,263,538,0
1,0.0,2,0.0,0,87,0,1,485,805,3599,0
1,0.0004652460432670591,1,0.0,0,29,0,0,64,134,232,0
1,0.010704882396110539,1,0.0,0,35,0,1,61,97,176,0
1,0.0,1,0.0,0,27,0,1,5,18,19,0
1,0.0,2,0.0,0,22,0,0,22,396,427,0
1,0.089530473708563,2,0.0,0,48,0,1,77,1309,1197,0
1,0.0,3,0.0,0,0,0,0,96,538,645,0
1,0.0,3,0.0,0,100,0,1,88,110,371,0
1,0.1339114382811082,2,0.0,0,41,0,0,20,398,251,0
1,0.14538149255093283,1,0.0,0,36,0,1,6,1197,629,0
1,0.1677226433912471,2,0.0,0,0,0,0,88,1170,611,0
1,0.0,1,0.0,0,8,0,0,82,353,547,0
1,0.0,2,0.0,0,30,0,0,215,467,315,0
1,0.0,2,0.0,0,14,0,0,140,7411,302,0
1,0.0,2,0.0,0,58,0,0,1134,530643,626,0
1,0.0030549457093379975,2,0.0,0,0,0,0,9,216,75,0
1,0.04862163139013709,1,0.0,0,22,0,0,18,710,580,0
1,0.14655988393966193,0,0.0,0,0,0,1,15,148,448,0
1,0.0,0,0.0,0,93,0,0,234,2750,599,0
1,0.0,2,0.0,0,13,0,1,78,220,386,0
1,0.23774136344557098,1,0.0,0,22,0,0,49,515,496,0
1,0.0,2,0.0,0,71,0,0,346,1889,2344,0
1,0.07207617873780178,1,0.0,0,22,0,0,152,1051,1040,0
1,0.0,1,0.0,0,30,0,0,302,642,710,0
1,0.0,1,0.0,0,33,0,0,92,676,1003,0
1,0.0,3,0.0,0,46,0,0,251,50331,894,0
1,0.0,2,0.0,0,11,0,0,354,708,425,0
1,0.0,2,0.0,0,50,0,0,110,177,170,0
1,0.0,1,0.0,0,3,0,0,1,329,335,0
1,0.0,1,0.0,0,133,0,0,73,119,111,0
1,0.0,1,0.0,0,3,0,0,27,591,1367,0
1,0.0,8,0.0,0,34,0,0,83,985,1161,0
1,0.0,1,0.0,0,11,0,1,1097,560,1102,0
1,0.0,2,0.0,0,96,1,0,168,2433,422,0
1,0.0,2,0.0,0,55,1,0,1159,541051,673,0
1,0.2530145776838746,0,0.0,0,50,0,0,42,1004,962,0
1,0.0,2,0.0,0,24,0,0,79,1716,1675,0
1,0.08901014882529341,1,0.0,0,0,0,0,1,69,31,0
1,0.0,1,0.0,0,30,0,0,57,128,236,0
1,0.0,0,0.0,0,5,0,1,11,171,377,0
1,0.0,1,0.0,0,89,0,0,3,63,111,0
1,0.0,2,0.0,0,21,0,0,5649,7805372,9,0
1,0.0,1,0.0,0,37,0,0,100,2641,756,0
1,0.0,2,0.0,0,21,0,0,235,417,478,0
1,0.0,7,0.0,0,131,1,0,161,69441,247,0
1,0.0,1,0.0,0,1,0,0,409,1124,1854,0
1,0.22714077227685697,0,0.0,0,36,0,0,38,989,954,0
1,0.1307522024796199,1,0.0,0,21,0,0,1021,928,545,0
1,0.0,2,0.0,0,149,0,0,117,814,4842,0
1,0.0,1,0.0,0,48,0,0,153,907,107,0
1,0.0,2,0.0,0,71,0,0,331,71827,681,0
1,0.0,1,0.0,0,57,0,0,8,1246,1194,0
1,0.0,1,0.0,0,53,0,0,300,2155,1097,0
1,0.0,0,0.0,0,1,0,0,89,4258,399,0
1,0.0,2,0.0,0,94,0,1,992,616,1364,0
1,0.0,2,0.0,0,51,0,0,313,2694,560,0
1,0.0,1,0.0,0,17,0,0,593,772,425,0
1,0.0,2,0.0,0,64,0,0,1063,502937,510,0
1,0.046956610422429886,2,0.0,0,57,0,0,87,1373,477,0
1,0.08548034871153398,2,0.0,0,0,0,0,11,163,93,0
1,0.0,2,0.0,0,62,0,0,48,696,677,0
1,0.0,2,0.0,0,73,0,0,389,50630,776,0
1,0.0,2,0.0,0,32,0,0,78,1728,1511,0
1,0.0,1,0.0,0,7,0,0,379,1177,1857,0
1,0.0,1,0.0,0,49,0,0,64,1110,2574,0
0,0.0,1,0.0,0,4,0,0,78,497,1170,0
1,0.02741932610361638,2,0.0,0,24,0,0,358,6524137,505,0
1,0.08783544413012737,0,0.0,0,0,0,1,10,305,333,0
1,0.0,1,0.0,0,66,0,0,99,799,154,0
1,0.0,2,0.0,0,0,0,1,17,155,190,0
1,0.0,2,0.0,0,118,0,0,29,203,269,0
1,0.0,1,0.0,0,0,0,0,3,35,28,0
1,0.14053068685370237,2,0.0,0,42,0,0,18,397,249,0
1,0.0,1,0.07730646574289018,0,11,0,0,15,454,412,0
1,0.0,2,0.0,0,10,0,1,146,264,210,0
1,0.0,2,0.0,0,17,0,1,4,258,355,0
1,0.0,2,0.0,0,48,0,1,21,1366,1300,0
1,0.329282429814801,2,0.0,0,13,1,0,9,781,472,0
1,0.10796871800320292,2,0.0,0,82,0,0,25,363,481,0
0,0.0,0,0.0,0,32,0,1,54,638,1021,0
1,0.0,0,0.0,0,8,0,0,10,301,392,0
1,0.0,2,0.0214281610028888,0,98,1,0,207,5729,619,0
1,0.044534265196490445,1,0.0,0,7,0,0,6,113,110,0
1,0.09556362556213574,3,0.0,0,69,0,1,28,335,512,0
1,0.0,1,0.0,0,116,0,0,40,91,111,0
1,0.0,2,0.0,0,3,0,1,9,157,171,0
1,0.2066435707205207,0,0.0,0,40,0,0,56,980,998,0
1,0.0,1,0.0,0,21,0,0,56,143,239,0
1,0.07810328691620301,1,0.0,0,0,0,0,4,74,43,0
1,0.0,2,0.0,0,104,0,0,184,44455,3020,0
1,0.01319490623262789,1,0.0,0,0,0,0,2,41,23,0
1,0.0,1,0.0,0,40,0,0,11,310,361,0
1,0.0,3,0.0,0,28,0,0,51,504,682,0
1,0.0837976116721529,2,0.0,0,0,0,1,7,94,127,0
1,0.023793621678956694,2,0.0,0,87,0,0,15,420,568,0
1,0.034222270780725594,2,0.0,0,36,0,0,819,789,934,0
1,0.0,2,0.0,0,1,0,0,28,162,216,0
1,0.033393413673938485,4,0.0,0,84,0,0,497,325117,65,0
0,0.0,1,0.0,0,7,0,1,9,244,339,0
1,0.173290475144236,1,0.0,0,3,0,0,9,166,163,0
1,0.08972517475475766,0,0.0,0,0,0,0,10,127,103,0
1,0.0,2,0.0,0,44,1,0,566,97099,459,0
1,0.0,2,0.0,0,55,0,0,254,2675,503,0
1,0.14300774377013678,1,0.0,0,0,0,0,3,284,326,0
1,0.0,1,0.0,0,71,1,0,114,2002,299,0
1,0.0,2,0.0,0,122,0,1,13,190,180,0
1,0.0,0,0.0,0,103,0,0,80,1265,2955,0
1,0.0,1,0.0,0,72,0,0,152,2078,348,0
1,0.20448506864521357,0,0.0,0,2,0,1,10,124,448,0
1,0.0,0,0.0,0,0,0,1,20,191,410,0
1,0.0,2,0.0,0,0,0,0,371,725,415,0
1,0.0,1,0.0,0,32,0,1,8,112,442,0
1,0.0,2,0.0,0,52,0,0,96,3544,316,0
1,0.0,2,0.015591590944284155,0,57,1,0,376,8516,399,0
1,0.0,2,0.0,0,7,0,0,5,104,109,0
1,0.013345201825091316,0,0.013345201825091316,0,61,0,0,157,1680,2972,0
1,0.0,3,0.0,0,25,0,0,155,440,278,0
1,0.0,1,0.0,0,24,0,0,23,702,604,0
1,0.0,1,0.0,0,34,0,0,40,663,1023,0
1,0.06353770255972635,3,0.0,0,23,1,0,26,774,520,0
1,0.0,2,0.0,0,32,0,1,63,281,547,0
1,0.0,2,0.0,0,15,0,0,199,1085,1063,0
1,0.0,1,0.0,0,30,0,0,4,276,371,0
1,0.0,2,0.0,0,70,1,0,464,710030,399,0
1,0.006343762383402179,2,0.0,0,29,0,0,211,1429,629,0
1,0.05659822337035579,0,0.0,0,28,0,1,78,992,976,0
1,0.09301709654384246,0,0.0,0,0,0,0,10,131,99,0
1,0.2448321236976873,1,0.0,0,0,0,0,8,170,166,0
1,0.07324152253535664,2,0.0,0,33,1,0,57,187,65,0
1,0.0,1,0.0,0,5,1,0,111,391,494,0
1,0.0,1,0.0,0,0,0,0,9,42,30,0
1,0.02240797922052909,1,0.0,0,37,0,1,63,95,174,0
1,0.0,1,0.0,0,0,0,1,87,398,297,0
1,0.0,1,0.0,0,0,0,0,111,506,571,0
1,0.0,1,0.0,0,0,0,0,8,105,97,0
1,0.2738054115707205,1,0.07773402446054134,0,10,0,0,30,502,481,0
1,0.0,1,0.0,0,1,0,0,3,35,21,0
1,0.3289643857820763,1,0.1827579921011535,0,137,0,0,748,706,1255,0
1,0.0,1,0.0,0,32,0,0,31,106,250,0
1,0.05484903904331935,2,0.0,0,66,0,0,39,371,471,0
1,0.0,2,0.0,0,27,0,0,106,493,997,0
1,0.0,1,0.0,0,0,0,0,67,133,96,0
1,0.059828495940685095,2,0.0,0,46,0,0,410,350529,113,0
1,0.0,2,0.0,0,94,1,0,319,91904,212,0
1,0.0,2,0.0,0,115,0,0,23,193,173,0
1,0.052403226898834414,1,0.0,0,1,0,0,12,134,97,0
1,0.0,1,0.0,0,0,0,0,230,421,904,0
1,0.08773820513121991,1,0.0,0,11,0,1,170,1568,1834,0
1,0.0,0,0.0,0,0,0,0,176,397,831,0
1,0.0005186252998106266,1,0.0,0,40,0,0,212,12939,811,0
1,0.0,2,0.0,0,72,1,0,417,36993,1687,0
1,0.0,1,0.0,0,56,0,1,24,1203,1158,0
1,0.0,1,0.0,0,67,0,1,58,103,178,0
1,0.0,1,0.0,0,0,0,0,13,46,35,0
1,0.0,1,0.0,0,118,1,0,663,23761,951,0
1,0.0,0,0.0,0,8,0,0,88,871,1146,0
1,0.0,0,0.0,0,76,0,0,10,306,375,0
1,0.24106379911640077,0,0.0,0,0,0,1,15,263,332,0
1,0.0,0,0.0,0,57,0,0,10,309,390,0
1,0.028526316621200393,2,0.0,0,12,0,0,6,406,403,0
1,0.0,2,0.0,0,66,0,0,517,10412,945,0
1,0.09640613250784467,2,0.0,0,0,0,1,12,158,99,0
1,0.0,1,0.0,0,0,0,0,113,511,582,0
0,0.0,1,0.0,0,27,0,1,107,496,1002,0
1,0.012572426899222623,1,0.0,0,0,0,0,9,206,78,0
1,0.0,4,0.0,0,11,0,0,41,537,674,0
1,0.0,2,0.0,0,23,0,0,6,799,1156,0
1,0.0,1,0.0,0,0,0,1,6,151,127,0
1,0.0,1,0.0,0,0,0,0,28,115,97,0
1,0.0,2,0.0,0,19,0,0,116,539,668,0
1,0.05791752553747222,0,0.0,0,1,0,0,11,117,99,0
1,0.0,1,0.0,0,7,0,1,7,167,164,0
1,0.31580770588391,1,0.0,0,35,0,0,109,807,678,0
1,0.0,2,0.0,0,131,1,0,492,64819,357,0
1,0.0,2,0.0,0,101,1,0,157,2413,349,0
1,0.06256122679463738,2,0.0,0,124,0,0,71,894,72,0
1,0.0866769117054149,0,0.0,0,0,0,0,15,79,36,0
1,0.0,1,0.0,0,43,0,0,209,5186,628,0
1,0.0,2,0.0,0,123,0,1,11,199,193,0
1,0.0,5,0.0,0,111,0,0,684,339902,2,0
1,0.0,1,0.0,0,134,1,0,787,20220,1178,0
1,0.0,2,0.0,0,35,0,0,84,763,669,0
1,0.0,0,0.0,0,34,0,0,21,561,597,0
1,0.0,1,0.0,0,2,0,1,50,193,393,0
1,0.0,1,0.0,0,33,0,0,122,269,370,0
1,0.0,2,0.0,0,11,0,0,119,539,655,0
1,0.0,1,0.0,0,6,0,0,108,852,515,0
1,0.0,1,0.0,0,55,0,0,19,120,177,0
1,0.0,1,0.0,0,87,0,1,27,759,372,0
1,0.0,1,0.0,0,2,0,0,23,196,344,0
1,0.01712941724889061,2,0.0,0,0,0,0,7,104,102,0
1,0.1133325454706146,0,0.0,0,0,0,0,1,78,33,0
1,0.0,1,0.0,0,68,0,0,329,2638168,355,0
1,0.0,2,0.0,0,66,0,0,267,10155,1235,0
1,0.0,1,0.0,0,38,0,0,41,421,310,0
1,0.0,2,0.0,0,11,0,1,5,256,351,0
1,0.0,1,0.0,0,20,0,0,175,1057,1055,0
1,0.0,2,0.0,0,3,0,0,63,484,1187,0
1,0.0,1,0.0,0,0,0,0,3,33,34,0
1,0.040274878227608925,1,0.0,0,21,0,0,49,160,87,0
1,0.0,2,0.0,0,6,0,0,8,403,404,0
1,0.0,1,0.0,0,9,0,0,6,105,110,0
1,0.055160047620766484,2,0.0,0,31,0,0,140,1352,630,0
1,0.019991310978040928,1,0.0,0,0,0,0,0,92,47,0
1,0.09581167760388196,2,0.0,0,44,0,0,136,5535,436,0
1,0.0,2,0.0,0,82,0,1,87,113,395,0
1,0.0526557035606254,2,0.0,0,17,0,0,73,201,43,0
1,0.11482831457329817,1,0.0,0,13,0,1,14,176,163,0
1,0.22902424011567554,1,0.0,0,0,0,1,7,266,324,0
1,0.0,0,0.0,0,19,0,0,12,303,369,0
1,0.0,2,0.0,0,63,0,0,60,894,3086,0
1,0.0624901763571654,4,0.10797687191553318,0,60,0,0,71,756,537,0
1,0.0,2,0.0,0,5,0,1,48,360,339,0
1,0.08129123348478229,2,0.0,0,31,0,0,37,405,267,0
1,0.0,3,0.0,0,71,0,0,1194,696669,133,0
1,0.1832441990804974,2,0.0,0,15,0,0,22,49,86,0
1,0.0,1,0.0,0,41,0,0,239,822,845,0
1,0.0,0,0.0,0,75,0,0,12,312,373,0
1,0.12122931298669595,1,0.0,0,0,0,0,3,291,327,0
1,0.04076019468992506,1,0.0,0,2,0,0,69,354,539,0
1,0.0,2,0.0,0,99,0,0,211,5380,602,0
1,0.0,2,0.0,0,85,0,0,422,1929,2538,0
1,0.0,2,0.0,0,3,0,0,35,163,254,0
1,0.05507426795836751,0,0.0,0,0,0,0,20,72,43,0
1,0.0,1,0.0,0,100,0,0,496,2351,794,0
1,0.05429626251434487,2,0.0,0,11,0,0,135,1353,495,0
1,0.0,2,0.0,0,18,0,0,95,516,662,0
1,0.0,1,0.0,0,3,0,0,550,756,427,0
1,0.0,1,0.0,0,14,0,1,9,315,344,0
1,0.07520242324171839,1,0.0,0,40,0,0,50,89,139,0
1,0.09902088935876215,1,0.09902088935876215,0,0,0,0,713,752,4651,0
1,0.0,1,0.0,0,26,0,0,59,615,1034,0
1,0.0,1,0.0,0,27,0,0,39,719,624,0
1,0.071605306862988,1,0.0,0,0,0,0,0,83,39,0
1,0.15470188193816245,0,0.0,0,52,0,1,260,984,2581,0
1,0.0,2,0.0,0,7,0,1,4,124,122,0
1,0.25638624340798444,1,0.0,0,35,0,0,100,792,670,0
1,0.2305554492372232,1,0.016398496762145314,0,14,0,0,37,494,484,0
1,0.0,1,0.0,0,0,0,0,148,472,1044,0
1,0.06844777714204395,2,0.0,0,20,0,0,395,6199179,1096,0
1,0.0,2,0.0,0,87,0,0,253,1793,479,0
1,0.0,0,0.0,0,15,0,0,158,998,527,0
1,0.0,2,0.0,0,36,0,0,231,897,700,0
1,0.0,2,0.0,0,113,0,1,319,670,3471,0
1,0.0,2,0.0,0,126,0,0,5,227,238,0
1,0.20381712532813592,0,0.0,0,27,0,0,41,983,953,0
1,0.0,2,0.0,0,77,1,0,298,17416,419,0
1,0.0,3,0.20902974405487945,0,90,0,1,128,784,522,0
1,0.0,1,0.0,0,14,0,0,12,720,1229,0
1,0.028520971895912073,2,0.0,0,8,0,0,77,7305,265,0
1,0.2084269549090183,4,0.0,0,65,0,0,9,4050,3879,0
1,0.0,1,0.0,0,27,0,0,904,447,908,0
1,0.0,1,0.0,0,112,0,1,45,130,177,0
1,0.09698634162713142,1,0.0,0,99,0,0,100,10759,645,0
1,0.0,1,0.0,0,70,0,1,227,1309,932,0
1,0.1116000945687804,1,0.0,0,19,0,0,44,1791,634,0
1,0.0,1,0.0,0,112,0,1,95,884,4598,0
1,0.013878639030692586,1,0.0,0,52,0,0,15,123,179,0
1,0.11935498708055338,1,0.0,0,28,0,0,250,1422,2033,0
1,0.13855483427210735,2,0.0,0,38,0,0,4,377,259,0
1,0.0,1,0.0,0,45,0,0,216,5239,641,0
1,0.03740779680173151,3,0.0,0,15,0,0,321,3397,983,0
1,0.0,1,0.0,0,56,0,0,87,663,1372,0
1,0.04300410491570239,1,0.0,0,99,0,1,65,98,171,0
1,0.0,1,0.0,0,70,0,0,9,75,118,0
1,0.28472135889445316,2,0.0,0,25,0,1,232,1470,1221,0
1,0.0,2,0.0,0,33,0,0,57,99,177,0
1,0.12418171804354161,1,0.0,0,104,0,0,19,161,231,0
1,0.0,2,0.0,0,88,0,0,259,1795,473,0
1,0.04065476143253574,1,0.0,0,14,0,0,80,999,590,0
1,0.0,2,0.0,0,9,0,0,95,852,510,0
1,0.0,1,0.0,0,3,0,0,88,406,284,0
1,0.11910845242695521,3,0.0,0,81,0,0,225,3161,3229,0
1,0.0,0,0.0,0,40,0,0,227,1035,520,0
1,0.0,1,0.0,0,11,0,0,585,717,454,0
1,0.0,2,0.0,0,80,0,0,179,1493,1002,0
1,0.0,1,0.008186026185763473,0,32,0,0,70,420,367,0
1,0.0,1,0.0,0,22,0,1,118,267,335,0
1,0.0,1,0.0,0,2,0,0,10,91,122,0
0,0.0,0,0.0,0,26,0,1,15,219,323,0
1,0.0,1,0.0,0,115,0,0,37,87,111,0
1,0.08620882520999736,2,0.0,0,52,0,0,391,789,398,0
1,0.14500502818329583,2,0.0,0,42,0,0,92,5664,325,0
1,0.0,3,0.0,0,24,0,0,147,424,272,0
1,0.0,1,0.0,0,10,0,0,170,469,517,0
1,0.15554683984522538,1,0.0,0,12,0,1,4,106,467,0
1,0.0,2,0.0,0,63,0,0,90,216,171,0
1,0.2954362065654587,1,0.0,0,1,0,1,8,99,486,0
1,0.09405714901176958,1,0.0,0,12,0,1,14,55,83,0
1,0.0,2,0.0,0,56,1,0,383,650952,411,0
1,0.0,1,0.0,0,96,0,0,374,10301,2086,0
1,0.008061259542732735,1,0.0,0,0,0,0,6,148,123,0
1,0.0,1,0.0,0,0,0,0,51,500,1242,0
1,0.09414109702282424,1,0.0,0,45,0,1,94,182,168,0
1,0.10856674754672078,0,0.0,0,0,0,0,1,76,34,0
1,0.2858848856752275,2,0.0,0,47,0,0,1562,1118,698,0
1,0.0,1,0.0,0,130,0,0,153,10638,2824,0
1,0.0,2,0.0,0,67,0,0,53,704,672,0
1,0.08065123169355876,1,0.0,0,23,0,0,24,159,88,0
1,0.1047466735841359,2,0.0,0,81,0,0,26,363,480,0
1,0.051376770420296126,0,0.0,0,30,0,1,80,994,978,0
1,0.0,0,0.0,0,1,0,1,20,189,414,0
1,0.18032947318573964,2,0.0,0,22,0,0,23,45,80,0
1,0.09108093362859848,1,0.0,0,29,0,1,53,1127,587,0
1,0.0,1,0.0,0,46,0,0,218,5181,806,0
1,0.0,2,0.0,0,58,0,0,71,1184,1915,0
1,0.0,2,0.0,0,0,0,0,8,78,61,0
0,0.0,0,0.0,0,30,0,1,63,626,1026,0
1,0.08706458357463844,2,0.0,0,0,0,0,8,34,87,0
1,0.0,1,0.0,0,10,0,0,9,302,407,0
1,0.003983221527125463,0,0.003983221527125463,0,68,0,0,97,1781,2790,0
1,0.0,2,0.0,0,113,1,0,323,13565,425,0
1,0.0,0,0.0,0,1,0,1,19,190,407,0
1,0.10855157511069298,1,0.0,0,13,0,1,16,54,82,0
1,0.0,0,0.0,0,39,1,0,553,2462,962,0
1,0.0,1,0.0,0,8,0,0,108,3917,379,0
1,0.033928698773365205,2,0.0,0,38,0,0,165,1207,335,0
1,0.07727864229690096,2,0.0,0,11,0,1,33,309,537,0
1,0.0,2,0.0,0,8,0,0,30,146,258,0
1,0.003223971393296946,1,0.0,0,1,0,0,72,138,95,0
1,0.0,1,0.0,0,90,1,0,532,2366,818,0
1,0.053366437214707026,2,0.0,0,4,0,1,616,1842,1372,0
1,0.0,1,0.0,0,24,0,0,91,156,131,0
1,0.06326910494654059,1,0.0,0,0,0,1,9,256,341,0
1,0.060917058757606765,1,0.060917058757606765,0,40,0,0,58,547,461,0
1,0.0,2,0.0,0,14,0,1,114,1307,167,0
1,0.0,1,0.0,0,60,1,0,774,2733,890,0
1,0.0,3,0.0,0,58,0,1,19,154,320,0
1,0.0,1,0.0,0,0,0,0,5,135,175,0
1,0.08112447869777414,4,0.0,0,8,0,0,176,2977,462,0
1,0.0,1,0.0,0,67,1,0,142,1488,1907,0
1,0.0013879073505524975,2,0.0,0,54,0,0,641,9927,1234,0
1,0.0,1,0.0,0,35,0,1,1220,726,1226,0
1,0.0757987215613075,1,0.0,0,48,0,0,399,9224,663,0
1,0.0,2,0.0,0,124,0,1,9,207,206,0
1,0.05702957256965603,1,0.0,0,0,0,0,1,57,28,0
1,0.0,2,0.0,0,55,1,0,358,2922778,271,0
1,0.12729896168710966,1,0.0,0,36,0,0,14,411,382,0
1,0.0,2,0.0,0,145,0,0,9,413,144,0
1,0.01269464425149775,3,0.0,0,2,0,0,57,6940,281,0
1,0.07998576286347259,2,0.0,0,0,0,0,196,318,184,0
1,0.0,1,0.0,0,0,0,0,55,128,96,0
1,0.1096085269124118,1,0.0,0,39,0,0,64,542,481,0
1,0.0006046168500176835,1,0.0,0,68,1,0,99,802,150,0
1,0.04909414615388273,2,0.0,0,15,0,0,72,210,48,0
0,0.11476825082090268,1,0.0,0,11,0,1,9,246,323,0
1,0.26921980520463323,1,0.09974493501776051,0,8,0,0,27,501,475,0
1,0.0,1,0.0,0,6,0,0,59,2591,843,0
1,0.0,2,0.0,0,49,0,0,6,154,306,0
1,0.040472647972264186,1,0.0,0,17,0,0,88,814,739,0
1,0.0,1,0.0,0,2,0,0,574,766,424,0
1,0.08752327333736262,1,0.0,0,0,0,0,246,228,383,0
1,0.0,2,0.0,0,23,0,1,12,175,255,0
1,0.0,1,0.0,0,40,0,0,84,547,487,0
1,0.02058249684603283,2,0.0,0,9,0,0,62,3617,318,0
1,0.013540771049866451,1,0.0,0,1,0,1,51,190,399,0
1,0.0,1,0.0,0,0,0,1,14,68,65,0
1,0.0,2,0.0,0,45,0,1,8,273,351,0
1,0.0,1,0.0,0,27,0,1,53,144,234,0
1,0.1705858053677776,2,0.0,0,39,0,1,140,1365,1198,0
1,0.10787398454168534,2,0.0,0,60,0,0,28,1274,611,0
1,0.1351979140879312,0,0.0,0,53,0,0,245,1134,2125,0
1,0.0,7,0.0,0,48,0,1,55,971,1117,0
1,0.0,2,0.0,0,7,0,0,268,461,944,0
1,0.0,2,0.0,0,1,0,1,24,167,208,0
1,0.024448439553518334,2,0.0,0,46,0,0,77,1184,401,0
1,0.077418517775364,1,0.0,0,92,0,1,72,90,166,0
1,0.034647274160948816,2,0.0,0,64,0,0,20,222,269,0
1,0.0,1,0.0,0,82,0,0,13,74,107,0
1,0.0,2,0.0,0,28,0,0,117,418,307,0
1,0.04500941091575142,1,0.0,0,0,0,0,9,78,54,0
1,0.0,1,0.0,0,59,0,0,466,18960,716,0
1,0.0,2,0.0,0,15,0,0,36,3772,266,0
1,0.0,7,0.0,0,35,0,0,15,874,1183,0
1,0.0,2,0.0,0,1,0,1,23,168,208,0
1,0.09191126754141539,2,0.0,0,98,0,0,71,1512,596,0
1,0.0,1,0.0,0,26,0,1,343,1592,6444,0
1,0.0,0,0.0,0,0,0,1,17,38,37,0
1,0.0,1,0.0,0,116,0,0,100,1456,558,0
1,0.16908127406339904,1,0.0,0,44,0,0,133,93,116,0
1,0.0,0,0.0,0,18,0,0,377,2527,927,0
1,0.19028471332779662,0,0.0,0,40,0,0,80,1020,989,0
1,0.0,2,0.0,0,126,0,0,8,224,241,0
1,0.0,0,0.0,0,21,0,0,285,4480,1269,0
1,0.0,3,0.0,0,82,0,0,382,642471,135,0
1,0.031185581755275527,1,0.0,0,65,0,0,545,10112,991,0
1,0.0,0,0.0,0,1,0,1,19,189,414,0
1,0.024592569824862298,1,0.0,0,1,0,0,107,204,391,0
1,0.0,2,0.0,0,36,0,0,160,1794,1872,0
1,0.0,0,0.0,0,0,0,1,25,176,389,0
1,0.03854667161888692,2,0.0,0,44,0,0,188,3631,1468,0
1,0.09281869305416161,1,0.0,0,88,0,1,75,87,163,0
1,0.0,1,0.0,0,38,0,0,55,1536,2812,0
1,0.00908065629373851,2,0.0,0,43,0,1,6,257,345,0
1,0.0,0,0.0,0,78,0,0,192,1864,2709,0
1,0.0,2,0.0,0,20,0,1,13,176,249,0
1,0.0,2,0.0,0,30,0,0,11,127,176,0
1,0.0,0,0.0,0,18,0,0,102,974,552,0
1,0.0,1,0.0,0,47,0,0,53,438,1421,0
1,0.0,2,0.0,0,29,0,0,80,385,478,0
1,0.11490647645146261,0,0.0,0,0,0,0,1,78,32,0
